Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh - equivalent),Renewables per capita (kWh - equivalent),Total
High-income countries,,1968,33705.168,136.51866,2262.0686,36103.75526
High-income countries,,1969,35678.996,158.379,2343.5903,38180.9653
High-income countries,,1970,37404.168,199.90935,2389.0835,39993.16085
High-income countries,,1971,37881.312,279.43842,2471.3135,40632.06392
High-income countries,,1972,39400.047,378.18005,2560.2092,42338.43625
High-income countries,,1973,41262.555,496.97482,2546.7058,44306.23562
High-income countries,,1974,39838.266,636.096,2766.6863,43241.0483
High-income countries,,1975,38475.375,876.6721,2746.5828,42098.6299
High-income countries,,1976,40447.684,1006.55975,2623.2935,44077.53725
High-income countries,,1977,40902.664,1242.5867,2623.9973,44769.248
High-income countries,,1978,41493.71,1447.9735,2798.066,45739.7495
High-income countries,,1979,42254.695,1482.8713,2890.354,46627.9203
High-income countries,,1980,40523.816,1589.2408,2851.9612,44965.018
High-income countries,,1981,38945.74,1863.1151,2858.414,43667.2691
High-income countries,,1982,37241.375,1991.2673,2928.1816,42160.8239
High-income countries,,1983,36831.89,2238.985,3054.7344,42125.6094
High-income countries,,1984,37927.957,2662.7246,3047.246,43637.9276
High-income countries,,1985,45895.99,3408.2205,3408.8416,52713.0521
High-income countries,,1986,46128.13,3668.5886,3401.779,53198.4976
High-income countries,,1987,47114.773,3955.701,3375.867,54446.341
High-income countries,,1988,48203.383,4237.5513,3362.6555,55803.5898
High-income countries,,1989,48637.816,4355.2505,3301.863,56294.9295
High-income countries,,1990,48348.125,4435.017,3421.7073,56204.8493
High-income countries,,1991,47894.395,4626.1226,3460.2837,55980.8013
High-income countries,,1992,47724.203,4635.1675,3429.4998,55788.8703
High-income countries,,1993,47330.098,4773.661,3573.614,55677.373
High-income countries,,1994,47342.902,4822.11,3490.2024,55655.2144
High-income countries,,1995,47645.543,4993.527,3662.251,56301.321
High-income countries,,1996,48593.168,5128.888,3657.2915,57379.3475
High-income countries,,1997,48456.875,5053.237,3753.5088,57263.6208
High-income countries,,1998,48350.84,5131.7373,3692.5916,57175.1689
High-income countries,,1999,48682.668,5316.059,3721.6538,57720.3808
High-income countries,,2000,49338.074,5392.8257,3758.1348,58489.0345
High-income countries,,2001,49144.8,5470.377,3573.1116,58188.2886
High-income countries,,2002,49283.5,5462.722,3599.3801,58345.6021
High-income countries,,2003,49916.14,5235.5664,3551.6453,58703.3517
High-income countries,,2004,50508.45,5401.3433,3689.389,59599.1823
High-income countries,,2005,50572.133,5346.488,3774.444,59693.065
High-income countries,,2006,50466.816,5345.001,3881.2554,59693.0724
High-income countries,,2007,50792.043,5147.9473,3939.0945,59879.0848
High-income countries,,2008,49916.562,5048.0312,4133.5947,59098.1879
High-income countries,,2009,46817.32,4917.7275,4251.656,55986.7035
High-income countries,,2010,48610.04,4959.3867,4423.2085,57992.6352
High-income countries,,2011,48133.9,4625.2837,4639.039,57398.2227
High-income countries,,2012,47698.5,4204.5815,4824.6206,56727.7021
High-income countries,,2013,47662.645,4158.2285,5084.4736,56905.3471
High-income countries,,2014,47051.42,4159.9146,5183.157,56394.4916
High-income countries,,2015,46838.312,4098.9697,5318.064,56255.3457
High-income countries,,2016,46701.39,4035.2231,5497.579,56234.1921
High-income countries,,2017,46735.92,3964.6338,5700.5938,56401.1476
High-income countries,,2018,47162.44,3953.7446,5915.7144,57031.899
High-income countries,,2019,46167.305,3981.352,6026.9595,56175.6165
High-income countries,,2020,42240.8,3760.6875,6405.627,52407.1145
High-income countries,,2021,44230.465,3837.739,6598.4946,54666.6986
High-income countries,,2022,44468.473,3613.6558,6837.8906,54920.0194
High-income countries,,2023,43365.19,3641.326,7122.755,54129.271
High-income countries,,2024,43595.45,3716.2942,7531.655,54843.3992
Hong Kong,HKG,1965,6822.078,0,0,6822.078
Hong Kong,HKG,1966,7104.2744,0,0,7104.2744
Hong Kong,HKG,1967,9698.19,0,0,9698.19
Hong Kong,HKG,1968,11883.904,0,0,11883.904
Hong Kong,HKG,1969,12604.801,0,0,12604.801
Hong Kong,HKG,1970,12294.842,0,0,12294.842
Hong Kong,HKG,1971,12172.687,0,0,12172.687
Hong Kong,HKG,1972,13396.262,0,0,13396.262
Hong Kong,HKG,1973,13544.569,0,0,13544.569
Hong Kong,HKG,1974,13521.407,0,0,13521.407
Hong Kong,HKG,1975,12420.539,0,0,12420.539
Hong Kong,HKG,1976,14321.023,0,0,14321.023
Hong Kong,HKG,1977,15113.214,0,0,15113.214
Hong Kong,HKG,1978,15358.8125,0,0,15358.8125
Hong Kong,HKG,1979,15390.711,0,0,15390.711
Hong Kong,HKG,1980,15394.662,0,0,15394.662
Hong Kong,HKG,1981,16085.722,0,0,16085.722
Hong Kong,HKG,1982,17349.246,0,0,17349.246
Hong Kong,HKG,1983,18097.594,0,0,18097.594
Hong Kong,HKG,1984,18258.68,0,0,18258.68
Hong Kong,HKG,1985,18684.584,0,0,18684.584
Hong Kong,HKG,1986,19369.373,0,0,19369.373
Hong Kong,HKG,1987,21146.838,0,0,21146.838
Hong Kong,HKG,1988,24234.164,0,0,24234.164
Hong Kong,HKG,1989,25784.227,0,0,25784.227
Hong Kong,HKG,1990,25061.64,0,0,25061.64
Hong Kong,HKG,1991,25655.13,0,0,25655.13
Hong Kong,HKG,1992,29503.812,0,0,29503.812
Hong Kong,HKG,1993,31427.719,0,0,31427.719
Hong Kong,HKG,1994,27819.545,0,0,27819.545
Hong Kong,HKG,1995,29250.053,0,0,29250.053
Hong Kong,HKG,1996,28654.012,0,0,28654.012
Hong Kong,HKG,1997,28471.621,0,0,28471.621
Hong Kong,HKG,1998,28557.63,0,0,28557.63
Hong Kong,HKG,1999,28507.68,0,0,28507.68
Hong Kong,HKG,2000,29453.42,0,0,29453.42
Hong Kong,HKG,2001,36818.906,0,0,36818.906
Hong Kong,HKG,2002,35686.53,0,0,35686.53
Hong Kong,HKG,2003,36653.867,0,0,36653.867
Hong Kong,HKG,2004,40871.113,0,0,40871.113
Hong Kong,HKG,2005,39095.48,0,0,39095.48
Hong Kong,HKG,2006,41227.36,0,0.2677234,41227.62772
Hong Kong,HKG,2007,43608.81,0,0.32999834,43609.14
Hong Kong,HKG,2008,40288.21,0,0.30328754,40288.51329
Hong Kong,HKG,2009,43719.562,0,0.40831327,43719.97031
Hong Kong,HKG,2010,45201.395,0,23.92036,45225.31536
Hong Kong,HKG,2011,46042.133,0,62.99632,46105.12932
Hong Kong,HKG,2012,43923.293,0,26.636482,43949.92948
Hong Kong,HKG,2013,44670.84,0,71.70145,44742.54145
Hong Kong,HKG,2014,43271.55,0,65.30959,43336.85959
Hong Kong,HKG,2015,44224.89,0,90.6602,44315.5502
Hong Kong,HKG,2016,45134.824,0,92.97742,45227.80142
Hong Kong,HKG,2017,48165.113,0,100.92494,48266.03794
Hong Kong,HKG,2018,48545.77,0,116.85232,48662.62232
Hong Kong,HKG,2019,45908.89,0,116.405045,46025.29505
Hong Kong,HKG,2020,34276.445,0,159.12535,34435.57035
Hong Kong,HKG,2021,32341.648,0,212.94942,32554.59742
Hong Kong,HKG,2022,28845.482,0,269.80112,29115.28312
Hong Kong,HKG,2023,33395.88,0,353.58066,33749.46066
Hong Kong,HKG,2024,36414.688,0,385.70505,36800.39305
Hungary,HUN,1965,18218.271,0,20.543428,18238.81443
Hungary,HUN,1966,18403.11,0,27.31235,18430.42235
Hungary,HUN,1967,17503.012,0,22.316252,17525.32825
Hungary,HUN,1968,18091.84,0,24.132076,18115.97208
Hungary,HUN,1969,19304.547,0,25.666142,19330.21314
Hungary,HUN,1970,20734.516,0,23.697632,20758.21363
Hungary,HUN,1971,21347.035,0,25.77991,21372.81491
Hungary,HUN,1972,21972.824,0,29.453115,22002.27712
Hungary,HUN,1973,23722.969,0,26.957207,23749.92621
Hungary,HUN,1974,24347.037,0,21.523031,24368.56003
Hungary,HUN,1975,25603.443,0,43.0575,25646.5005
Hungary,HUN,1976,27205.701,0,43.346256,27249.04726
Hungary,HUN,1977,28479.238,0,38.96105,28518.19905
Hungary,HUN,1978,30358.709,0,35.95933,30394.66833
Hungary,HUN,1979,29980.56,0,37.944023,30018.50402
Hungary,HUN,1980,30060.441,0,29.088387,30089.52939
Hungary,HUN,1981,29785.041,0,43.698124,29828.73912
Hungary,HUN,1982,29985.012,0,41.44727,30026.45927
Hungary,HUN,1983,28900.018,646.6583,40.53055,29587.20685
Hungary,HUN,1984,29458.266,988.35846,47.50209,30494.12655
Hungary,HUN,1985,29821.568,1706.6047,40.821564,31568.99426
Hungary,HUN,1986,29521.492,1961.9471,40.69772,31524.13682
Hungary,HUN,1987,30069.494,2913.2568,44.815258,33027.56606
Hungary,HUN,1988,28734.752,3577.1372,44.963642,32356.85284
Hungary,HUN,1989,27877.564,3708.9827,42.186977,31628.73368
Hungary,HUN,1990,27329.28,3674.0813,52.74585,31056.10715
Hungary,HUN,1991,25274.508,3673.8425,59.151917,29007.50242
Hungary,HUN,1992,24048.152,3739.9578,56.17704,27844.28684
Hungary,HUN,1993,23084.158,3700.1743,56.2898,26840.6221
Hungary,HUN,1994,23510.854,3774.2012,56.85211,27341.90731
Hungary,HUN,1995,23863.775,3774.2803,60.814728,27698.87003
Hungary,HUN,1996,24387.031,3823.3333,70.97972,28281.34402
Hungary,HUN,1997,23812.086,3774.833,74.48728,27661.40628
Hungary,HUN,1998,24312.678,3779.5837,60.288002,28152.5497
Hungary,HUN,1999,24325.086,3831.3435,69.07209,28225.50159
Hungary,HUN,2000,23534.684,3865.2188,68.452255,27468.35506
Hungary,HUN,2001,24299.842,3838.2297,72.32682,28210.39852
Hungary,HUN,2002,23783.486,3770.5327,65.640785,27619.65949
Hungary,HUN,2003,24999.29,2968.4697,96.94007,28064.69977
Hungary,HUN,2004,25090.432,3201.5322,281.3306,28573.2948
Hungary,HUN,2005,26241.168,3694.543,574.3181,30510.0291
Hungary,HUN,2006,25919.844,3581.3105,466.55548,29967.70998
Hungary,HUN,2007,25117.771,3890.1982,604.8045,29612.7737
Hungary,HUN,2008,24426.865,3903.2625,904.68384,29234.81134
Hungary,HUN,2009,22034.898,4048.2595,1071.6709,27154.8284
Hungary,HUN,2010,22497.922,4113.0117,1108.5066,27719.4403
Hungary,HUN,2011,21899.13,4085.2627,990.4394,26974.8321
Hungary,HUN,2012,20145.049,4104.588,959.6833,25209.3203
Hungary,HUN,2013,18991.592,3974.8289,985.6386,23952.0595
Hungary,HUN,2014,18843.334,4037.2114,1158.6578,24039.2032
Hungary,HUN,2015,20156.762,4074.2168,1166.4354,25397.4142
Hungary,HUN,2016,20621.465,4111.5493,1183.6677,25916.682
Hungary,HUN,2017,22061.459,4112.569,1220.2743,27394.3023
Hungary,HUN,2018,22283.959,4004.014,1337.0739,27625.0469
Hungary,HUN,2019,22287.684,4126.4487,1576.4248,27990.5575
Hungary,HUN,2020,21632.383,4066.0693,1876.9202,27575.3725
Hungary,HUN,2021,22779.494,4056.948,2246.4343,29082.8763
Hungary,HUN,2022,20935.807,4011.6572,2454.476,27401.9402
Hungary,HUN,2023,19279.348,4008.1072,2844.661,26132.1162
Hungary,HUN,2024,19283.053,4037.2964,3394.3584,26714.7078
Iceland,ISL,1965,29574.547,0,9252.808,38827.355
Iceland,ISL,1966,31221.94,0,8860.0205,40081.9605
Iceland,ISL,1967,29751.926,0,9285.0625,39036.9885
Iceland,ISL,1968,31278.889,0,9468.365,40747.254
Iceland,ISL,1969,28387.11,0,11776.386,40163.496
Iceland,ISL,1970,28811.555,0,19377.602,48189.157
Iceland,ISL,1971,31094.09,0,20925.688,52019.778
Iceland,ISL,1972,32813.453,0,22929.912,55743.365
Iceland,ISL,1973,37407.234,0,28881.314,66288.548
Iceland,ISL,1974,34440.27,0,29222.193,63662.463
Iceland,ISL,1975,31936.656,0,28363.203,60299.859
Iceland,ISL,1976,31770.928,0,29908.814,61679.742
Iceland,ISL,1977,32979.133,0,31777.393,64756.526
Iceland,ISL,1978,34478.61,0,32620.32,67098.93
Iceland,ISL,1979,33956.074,0,35317.37,69273.444
Iceland,ISL,1980,31587.49,0,37785.773,69373.263
Iceland,ISL,1981,31248.914,0,38798.227,70047.141
Iceland,ISL,1982,28212.604,0,42595.066,70807.67
Iceland,ISL,1983,27799.816,0,44322.418,72122.234
Iceland,ISL,1984,29482.58,0,45610.918,75093.498
Iceland,ISL,1985,29381.379,0,44362.9,73744.279
Iceland,ISL,1986,29962.598,0,46609.617,76572.215
Iceland,ISL,1987,30986.146,0,47196.406,78182.552
Iceland,ISL,1988,31781.613,0,49389.316,81170.929
Iceland,ISL,1989,33571.984,0,49466.09,83038.074
Iceland,ISL,1990,33757.688,0,48744.508,82502.196
Iceland,ISL,1991,31602.047,0,47989.496,79591.543
Iceland,ISL,1992,32764.684,0,48544.78,81309.464
Iceland,ISL,1993,33639.598,0,49993.406,83633.004
Iceland,ISL,1994,33724.895,0,50112.98,83837.875
Iceland,ISL,1995,34143.758,0,51932.367,86076.125
Iceland,ISL,1996,37596.44,0,53169.883,90766.323
Iceland,ISL,1997,36742.973,0,57574.727,94317.7
Iceland,ISL,1998,36892.24,0,64345.223,101237.463
Iceland,ISL,1999,36807.36,0,73281.195,110088.555
Iceland,ISL,2000,38032.285,0,77405.29,115437.575
Iceland,ISL,2001,35785.094,0,79598.85,115383.944
Iceland,ISL,2002,36711.746,0,81943.97,118655.716
Iceland,ISL,2003,36730.074,0,81789.38,118519.454
Iceland,ISL,2004,38091.246,0,82006.734,120097.98
Iceland,ISL,2005,37918.56,0,80992.43,118910.99
Iceland,ISL,2006,37688.965,0,91206.695,128895.66
Iceland,ISL,2007,37121.938,0,107530.93,144652.868
Iceland,ISL,2008,33509.984,0,143010.69,176520.674
Iceland,ISL,2009,30948.13,0,145809.39,176757.52
Iceland,ISL,2010,29992.85,0,146924.73,176917.58
Iceland,ISL,2011,29542.807,0,147567.89,177110.697
Iceland,ISL,2012,29182.877,0,149841.17,179024.047
Iceland,ISL,2013,30573.777,0,152295.83,182869.607
Iceland,ISL,2014,30738.87,0,150204.06,180942.93
Iceland,ISL,2015,33236.42,0,153153.98,186390.4
Iceland,ISL,2016,36317.42,0,148569.8,184887.22
Iceland,ISL,2017,39117.75,0,149886.1,189003.85
Iceland,ISL,2018,40925.055,0,151207.69,192132.745
Iceland,ISL,2019,34386.79,0,145113.77,179500.56
Iceland,ISL,2020,22560.252,0,140052.08,162612.332
Iceland,ISL,2021,25833.508,0,140773.2,166606.708
Iceland,ISL,2022,30762.201,0,140857.14,171619.341
Iceland,ISL,2023,30736.719,0,138548.94,169285.659
Iceland,ISL,2024,32031.088,0,132214.83,164245.918
India,IND,1965,1148.192,0,108.62503,1256.81703
India,IND,1966,1156.7441,0,111.03263,1267.77673
India,IND,1967,1157.539,0,121.60781,1279.14681
India,IND,1968,1200.554,0,137.36493,1337.91893
India,IND,1969,1299.0079,3.7710347,149.32378,1452.102715
India,IND,1970,1227.4641,6.6568356,154.88387,1389.004806
India,IND,1971,1241.5614,4.8392076,166.1608,1412.561408
India,IND,1972,1292.6299,4.4974365,157.7761,1454.903437
India,IND,1973,1278.1304,9.299675,164.28026,1451.710335
India,IND,1974,1341.1182,8.368561,154.47911,1503.965871
India,IND,1975,1388.2163,9.739606,180.25299,1578.208896
India,IND,1976,1420.7733,11.788451,184.18228,1616.744031
India,IND,1977,1465.6387,8.026968,196.268,1669.933668
India,IND,1978,1446.3971,9.585325,237.96695,1693.949375
India,IND,1979,1513.9917,9.712522,224.19281,1747.897032
India,IND,1980,1524.2687,9.894414,224.0531,1758.216214
India,IND,1981,1659.2095,9.734412,233.22467,1902.168582
India,IND,1982,1641.6394,8.3168545,192.27612,1842.232375
India,IND,1983,1700.9835,11.58732,180.98528,1893.5561
India,IND,1984,1762.8319,14.863862,197.53976,1975.235522
India,IND,1985,1835.5856,16.206133,186.2752,2038.066933
India,IND,1986,1929.8331,17.637331,184.67964,2132.150071
India,IND,1987,2031.0422,18.27156,168.13176,2217.44552
India,IND,1988,2155.7722,20.402243,183.36794,2359.542383
India,IND,1989,2298.4958,13.204183,208.06021,2519.760193
India,IND,1990,2411.6506,20.536535,213.46109,2645.648225
India,IND,1991,2481.0706,17.012972,232.98398,2731.067552
India,IND,1992,2576.8555,19.699812,216.21407,2812.769382
India,IND,1993,2590.057,18.757938,214.21335,2823.028288
India,IND,1994,2660.6665,14.595725,238.56755,2913.829775
India,IND,1995,2825.93,22.026154,222.8833,3070.839454
India,IND,1996,2907.649,23.820967,200.72528,3132.195247
India,IND,1997,3012.3542,28.001513,201.03369,3241.389403
India,IND,1998,3104.647,31.007673,234.98041,3370.635083
India,IND,1999,3137.4297,34.053474,229.01875,3400.501924
India,IND,2000,3253.832,41.40299,211.88632,3507.12131
India,IND,2001,3212.108,48.40736,196.82948,3457.34484
India,IND,2002,3282.2295,48.306007,183.3372,3513.872707
India,IND,2003,3348.7969,44.262287,183.99397,3577.053157
India,IND,2004,3500.9736,50.708424,262.68085,3814.362874
India,IND,2005,3680.2502,41.269764,252.72365,3974.243614
India,IND,2006,3786.1335,40.194893,293.92886,4120.257253
India,IND,2007,4044.6406,39.83027,320.52686,4404.99773
India,IND,2008,4255.125,33.268974,308.54712,4596.941094
India,IND,2009,4541.8394,36.014736,290.37506,4868.229196
India,IND,2010,4653.53,48.33981,303.14178,5005.01159
India,IND,2011,4771.1455,66.190384,362.2631,5199.598984
India,IND,2012,5002.429,66.797,335.5536,5404.7796
India,IND,2013,5066.6987,65.73959,371.51654,5503.95483
India,IND,2014,5343.0654,67.25628,396.53894,5806.86062
India,IND,2015,5470.2134,73.026566,376.29315,5919.533116
India,IND,2016,5662.336,70.85115,390.03482,6123.22197
India,IND,2017,5781.862,68.79389,426.38474,6277.04063
India,IND,2018,6013.183,70.66556,479.6175,6563.46606
India,IND,2019,6028.283,80.480125,539.00555,6647.768675
India,IND,2020,5601.0454,78.53594,554.3671,6233.94844
India,IND,2021,6056.6587,76.48988,581.251,6714.39958
India,IND,2022,6277.696,79.625786,661.2326,7018.554386
India,IND,2023,6742.93,81.75667,663.527,7488.21367
India,IND,2024,6968.8735,91.95757,710.8306,7771.66167
Indonesia,IDN,1965,780.5336,0,50.017536,830.551136
Indonesia,IDN,1966,740.6924,0,63.51379,804.20619
Indonesia,IDN,1967,704.21216,0,69.48977,773.70193
Indonesia,IDN,1968,718.9542,0,83.56055,802.51475
Indonesia,IDN,1969,796.37317,0,84.99192,881.36509
Indonesia,IDN,1970,817.7622,0,100.5164,918.2786
Indonesia,IDN,1971,823.2074,0,32.231148,855.438548
Indonesia,IDN,1972,855.6307,0,28.06489,883.69559
Indonesia,IDN,1973,936.02966,0,34.489918,970.519578
Indonesia,IDN,1974,976.296,0,37.242283,1013.538283
Indonesia,IDN,1975,1172.4434,0,38.082394,1210.525794
Indonesia,IDN,1976,1219.3998,0,21.796158,1241.195958
Indonesia,IDN,1977,1565.4755,0,35.357273,1600.832773
Indonesia,IDN,1978,1733.8861,0,24.646803,1758.532903
Indonesia,IDN,1979,1927.4655,0,26.757875,1954.223375
Indonesia,IDN,1980,2026.582,0,23.653784,2050.235784
Indonesia,IDN,1981,2124.247,0,23.024998,2147.271998
Indonesia,IDN,1982,2114.6785,0,24.544016,2139.222516
Indonesia,IDN,1983,2177.6243,0,36.062927,2213.687227
Indonesia,IDN,1984,2344.5178,0,38.501225,2383.019025
Indonesia,IDN,1985,2427.229,0,46.078793,2473.307793
Indonesia,IDN,1986,2514.1924,0,72.71523,2586.90763
Indonesia,IDN,1987,2604.6943,0,73.36892,2678.06322
Indonesia,IDN,1988,2694.4016,0,79.06186,2773.46346
Indonesia,IDN,1989,2920.6143,0,96.804634,3017.418934
Indonesia,IDN,1990,3148.6519,0,117.48019,3266.13209
Indonesia,IDN,1991,3362.5186,0,127.7817,3490.3003
Indonesia,IDN,1992,3605.7869,0,158.83678,3764.62368
Indonesia,IDN,1993,3799.4465,0,145.41696,3944.86346
Indonesia,IDN,1994,3924.3206,0,138.29187,4062.61247
Indonesia,IDN,1995,4199.762,0,149.83716,4349.59916
Indonesia,IDN,1996,4431.0273,0,156.6581,4587.6854
Indonesia,IDN,1997,4781.7695,0,120.17065,4901.94015
Indonesia,IDN,1998,4554.221,0,186.14311,4740.36411
Indonesia,IDN,1999,4906.512,0,193.17653,5099.68853
Indonesia,IDN,2000,5186.8135,0,199.22672,5386.04022
Indonesia,IDN,2001,5456.1533,0,233.02028,5689.17358
Indonesia,IDN,2002,5558.7637,0,210.38464,5769.14834
Indonesia,IDN,2003,5988.716,0,197.67494,6186.39094
Indonesia,IDN,2004,5837.0137,0,206.41203,6043.42573
Indonesia,IDN,2005,5925.2837,0,214.50578,6139.78948
Indonesia,IDN,2006,5964.779,0,199.32413,6164.10313
Indonesia,IDN,2007,6308.277,0,220.27097,6528.54797
Indonesia,IDN,2008,6285.3394,0,236.05879,6521.39819
Indonesia,IDN,2009,6370.212,0,247.22371,6617.43571
Indonesia,IDN,2010,6755.498,0,312.20264,7067.70064
Indonesia,IDN,2011,7113.4233,0,262.0968,7375.5201
Indonesia,IDN,2012,7401.2847,0,274.54138,7675.82608
Indonesia,IDN,2013,6815.055,0,323.65268,7138.70768
Indonesia,IDN,2014,6844.4106,0,338.12698,7182.53758
Indonesia,IDN,2015,6965.6455,0,290.46906,7256.11456
Indonesia,IDN,2016,6716.6367,0,414.29004,7130.92674
Indonesia,IDN,2017,7166.9355,0,418.5464,7585.4819
Indonesia,IDN,2018,7275.442,0,635.1443,7910.5863
Indonesia,IDN,2019,7572.9106,0,713.72205,8286.63265
Indonesia,IDN,2020,6896.3584,0,821.44684,7717.80524
Indonesia,IDN,2021,7073.695,0,881.0739,7954.7689
Indonesia,IDN,2022,8868.848,0,1008.2346,9877.0826
Indonesia,IDN,2023,8861.7,0,1061.2782,9922.9782
Indonesia,IDN,2024,9393.863,0,1155.6093,10549.4723
Iran,IRN,1965,3682.8286,0,190.73413,3873.56273
Iran,IRN,1966,3893.8132,0,198.66663,4092.47983
Iran,IRN,1967,4159.865,0,207.45683,4367.32183
Iran,IRN,1968,4443.7695,0,216.55258,4660.32208
Iran,IRN,1969,4737.541,0,226.21385,4963.75485
Iran,IRN,1970,5445.512,0,236.29695,5681.80895
Iran,IRN,1971,5794.403,0,246.51096,6040.91396
Iran,IRN,1972,6334.415,0,314.4343,6648.8493
Iran,IRN,1973,7465.561,0,258.7096,7724.2706
Iran,IRN,1974,8226.812,0,276.61667,8503.42867
Iran,IRN,1975,9333.733,0,281.8173,9615.5503
Iran,IRN,1976,10193.845,0,305.86957,10499.71457
Iran,IRN,1977,11221.312,0,306.44855,11527.76055
Iran,IRN,1978,10432.183,0,464.5717,10896.7547
Iran,IRN,1979,10983.792,0,389.13,11372.922
Iran,IRN,1980,9777.298,0,389.1522,10166.4502
Iran,IRN,1981,9276.545,0,403.16818,9679.71318
Iran,IRN,1982,9961.993,0,401.23502,10363.22802
Iran,IRN,1983,11462.14,0,377.6482,11839.7882
Iran,IRN,1984,11986.073,0,340.07556,12326.14856
Iran,IRN,1985,12635.521,0,330.48312,12966.00412
Iran,IRN,1986,11321.116,0,380.6577,11701.7737
Iran,IRN,1987,11695.56,0,407.15848,12102.71848
Iran,IRN,1988,11533.775,0,415.91495,11949.68995
Iran,IRN,1989,12363.459,0,329.77737,12693.23637
